my_medewerkersnummer,uri_naam
2036,http://www.gemeentegeschiedenis.nl/gemeentenaam/Haarlem
2038,http://www.gemeentegeschiedenis.nl/gemeentenaam/Amsterdam
2039,http://www.gemeentegeschiedenis.nl/gemeentenaam/Hof_van_Delft
2040,http://www.gemeentegeschiedenis.nl/gemeentenaam/Helmond
2041,http://www.gemeentegeschiedenis.nl/gemeentenaam/Tilburg
2044,http://www.gemeentegeschiedenis.nl/gemeentenaam/Haarlem
2045,http://www.gemeentegeschiedenis.nl/gemeentenaam/Haarlem
2046,http://www.gemeentegeschiedenis.nl/gemeentenaam/Haarlem
2047,http://www.gemeentegeschiedenis.nl/gemeentenaam/Amsterdam
2053,http://www.gemeentegeschiedenis.nl/gemeentenaam/Amsterdam
2054,http://www.gemeentegeschiedenis.nl/gemeentenaam/Hardinxveld
2055,http://www.gemeentegeschiedenis.nl/gemeentenaam/Amsterdam
2056,http://www.gemeentegeschiedenis.nl/gemeentenaam/Haarlem
2057,http://www.gemeentegeschiedenis.nl/gemeentenaam/Haarlem
2058,http://www.gemeentegeschiedenis.nl/gemeentenaam/Amsterdam
2059,http://www.gemeentegeschiedenis.nl/gemeentenaam/Haarlem
2060,http://www.gemeentegeschiedenis.nl/gemeentenaam/Haarlem
2061,http://www.gemeentegeschiedenis.nl/gemeentenaam/Amsterdam
2062,http://www.gemeentegeschiedenis.nl/gemeentenaam/Oud-_en_Nieuw-Gastel
2064,http://www.gemeentegeschiedenis.nl/gemeentenaam/Haarlem
2065,http://www.gemeentegeschiedenis.nl/gemeentenaam/Losser
3001,http://www.gemeentegeschiedenis.nl/gemeentenaam/Den_Helder
3002,Duitsland
3003,http://www.gemeentegeschiedenis.nl/gemeentenaam/Dordrecht
3004,http://www.gemeentegeschiedenis.nl/gemeentenaam/Kedichem
3005,http://www.gemeentegeschiedenis.nl/gemeentenaam/Middelburg_Ze
3006,http://www.gemeentegeschiedenis.nl/gemeentenaam/Zijpe
3007,http://www.gemeentegeschiedenis.nl/gemeentenaam/Haarlem
3008,http://www.gemeentegeschiedenis.nl/gemeentenaam/Haarlem
3009,http://www.gemeentegeschiedenis.nl/gemeentenaam/Haarlem
3010,http://www.gemeentegeschiedenis.nl/gemeentenaam/Amsterdam
3011,http://www.gemeentegeschiedenis.nl/gemeentenaam/Haarlem
3012,http://www.gemeentegeschiedenis.nl/gemeentenaam/Haarlemmermeer
3014,http://www.gemeentegeschiedenis.nl/gemeentenaam/Amsterdam
3015,http://www.gemeentegeschiedenis.nl/gemeentenaam/Haarlem
3016,http://www.gemeentegeschiedenis.nl/gemeentenaam/Haarlem
3017,http://www.gemeentegeschiedenis.nl/gemeentenaam/Haarlem
3019,http://www.gemeentegeschiedenis.nl/gemeentenaam/Rotterdam
3020,http://www.gemeentegeschiedenis.nl/gemeentenaam/Haarlem
3021,http://www.gemeentegeschiedenis.nl/gemeentenaam/Haarlem
3022,http://www.gemeentegeschiedenis.nl/gemeentenaam/Haarlem
3023,http://www.gemeentegeschiedenis.nl/gemeentenaam/Haarlem
3024,http://www.gemeentegeschiedenis.nl/gemeentenaam/Haarlem
3025,http://www.gemeentegeschiedenis.nl/gemeentenaam/Haarlem
3026,http://www.gemeentegeschiedenis.nl/gemeentenaam/Haarlem
3027,http://www.gemeentegeschiedenis.nl/gemeentenaam/Woerden
3028,http://www.gemeentegeschiedenis.nl/gemeentenaam/Haarlem
3029,http://www.gemeentegeschiedenis.nl/gemeentenaam/Poederoijen
3030,http://www.gemeentegeschiedenis.nl/gemeentenaam/Amsterdam
3031,http://www.gemeentegeschiedenis.nl/gemeentenaam/Den_Helder
3032,http://www.gemeentegeschiedenis.nl/gemeentenaam/Haarlem
3033,http://www.gemeentegeschiedenis.nl/gemeentenaam/Haarlem
3034,http://www.gemeentegeschiedenis.nl/gemeentenaam/Leiden
3035,http://www.gemeentegeschiedenis.nl/gemeentenaam/Hattem
3036,http://www.gemeentegeschiedenis.nl/gemeentenaam/Purmerend
3037,http://www.gemeentegeschiedenis.nl/gemeentenaam/Haarlem
3038,http://www.gemeentegeschiedenis.nl/gemeentenaam/Nibbixwoud
3039,http://www.gemeentegeschiedenis.nl/gemeentenaam/Franekeradeel
3040,http://www.gemeentegeschiedenis.nl/gemeentenaam/Wijdenes
3041,http://www.gemeentegeschiedenis.nl/gemeentenaam/Velsen
3042,http://www.gemeentegeschiedenis.nl/gemeentenaam/Groningen
3043,http://www.gemeentegeschiedenis.nl/gemeentenaam/Haarlem
3044,http://www.gemeentegeschiedenis.nl/gemeentenaam/Haarlem
3045,http://www.gemeentegeschiedenis.nl/gemeentenaam/Haarlem
3046,http://www.gemeentegeschiedenis.nl/gemeentenaam/Haarlem
3047,http://www.gemeentegeschiedenis.nl/gemeentenaam/Haarlem
3048,http://www.gemeentegeschiedenis.nl/gemeentenaam/Amsterdam
3050,http://www.gemeentegeschiedenis.nl/gemeentenaam/Haarlem
3051,http://www.gemeentegeschiedenis.nl/gemeentenaam/Cromvoirt
3052,http://www.gemeentegeschiedenis.nl/gemeentenaam/Utrecht
3053,http://www.gemeentegeschiedenis.nl/gemeentenaam/Amsterdam
3054,http://www.gemeentegeschiedenis.nl/gemeentenaam/Haarlem
3055,http://www.gemeentegeschiedenis.nl/gemeentenaam/Kampen
3056,http://www.gemeentegeschiedenis.nl/gemeentenaam/Amsterdam
3057,http://www.gemeentegeschiedenis.nl/gemeentenaam/Amersfoort
3058,http://www.gemeentegeschiedenis.nl/gemeentenaam/Haarlem
3059,http://www.gemeentegeschiedenis.nl/gemeentenaam/Leiden
3060,http://www.gemeentegeschiedenis.nl/gemeentenaam/Hengelo_Ov
3061,http://www.gemeentegeschiedenis.nl/gemeentenaam/Amsterdam
3062,http://www.gemeentegeschiedenis.nl/gemeentenaam/s-Gravenhage
3063,http://www.gemeentegeschiedenis.nl/gemeentenaam/Amsterdam
3064,http://www.gemeentegeschiedenis.nl/gemeentenaam/Arnhem
3066,http://www.gemeentegeschiedenis.nl/gemeentenaam/Overschie
3067,http://www.gemeentegeschiedenis.nl/gemeentenaam/Amsterdam
3068,http://www.gemeentegeschiedenis.nl/gemeentenaam/Haarlem
3069,http://www.gemeentegeschiedenis.nl/gemeentenaam/Haarlem
3070,http://www.gemeentegeschiedenis.nl/gemeentenaam/Haarlem
3071,http://www.gemeentegeschiedenis.nl/gemeentenaam/Haarlem
3072,http://www.gemeentegeschiedenis.nl/gemeentenaam/Koog_aan_de_Zaan
3073,http://www.gemeentegeschiedenis.nl/gemeentenaam/Haarlem
3075,http://www.gemeentegeschiedenis.nl/gemeentenaam/Haarlem
3076,http://www.gemeentegeschiedenis.nl/gemeentenaam/Medemblik
3077,http://www.gemeentegeschiedenis.nl/gemeentenaam/Haarlem
3078,http://www.gemeentegeschiedenis.nl/gemeentenaam/Amsterdam
