naam,uri_naam,uri_amco,amco,cbs_code,geonames,startjaar,eindjaar,provincie
Serooskerke [Walcheren],http://www.gemeentegeschiedenis.nl/gemeentenaam/Serooskerke_Walcheren,http://www.gemeentegeschiedenis.nl/amco/11256,11256,1176,0,oudsher,1967,Zeeland
Sinoutskerke en Baarsdorp,http://www.gemeentegeschiedenis.nl/gemeentenaam/Sinoutskerke_en_Baarsdorp,http://www.gemeentegeschiedenis.nl/amco/10449,10449,,0,oudsher,1816,Zeeland
Sint Annaland,http://www.gemeentegeschiedenis.nl/gemeentenaam/Sint_Annaland,http://www.gemeentegeschiedenis.nl/amco/11200,11200,708,0,oudsher,1971,Zeeland
Sint Anna ter Muiden,http://www.gemeentegeschiedenis.nl/gemeentenaam/Sint_Anna_ter_Muiden,http://www.gemeentegeschiedenis.nl/amco/11012,11012,1177,0,oudsher,1880,Zeeland
Sint Jansteen,http://www.gemeentegeschiedenis.nl/gemeentenaam/Sint_Jansteen,http://www.gemeentegeschiedenis.nl/amco/10864,10864,709,0,oudsher,1970,Zeeland
Sint Joosland,http://www.gemeentegeschiedenis.nl/gemeentenaam/Sint_Joosland,http://www.gemeentegeschiedenis.nl/amco/10632,10632,,0,oudsher,1816,Zeeland
Sint Kruis,http://www.gemeentegeschiedenis.nl/gemeentenaam/Sint_Kruis,http://www.gemeentegeschiedenis.nl/amco/10235,10235,1178,0,oudsher,1941,Zeeland
Sint Laurens,http://www.gemeentegeschiedenis.nl/gemeentenaam/Sint_Laurens,http://www.gemeentegeschiedenis.nl/amco/10106,10106,1179,0,oudsher,1966,Zeeland
Sint Maartensdijk,http://www.gemeentegeschiedenis.nl/gemeentenaam/Sint_Maartensdijk,http://www.gemeentegeschiedenis.nl/amco/10716,10716,711,0,oudsher,1971,Zeeland
Sint Philipsland,http://www.gemeentegeschiedenis.nl/gemeentenaam/Sint_Philipsland,http://www.gemeentegeschiedenis.nl/amco/10394,10394,712,0,oudsher,1995,Zeeland
Sirjansland,http://www.gemeentegeschiedenis.nl/gemeentenaam/Sirjansland,http://www.gemeentegeschiedenis.nl/amco/11211,11211,,0,oudsher,1816,Zeeland
Sluis [1],http://www.gemeentegeschiedenis.nl/gemeentenaam/Sluis_1,http://www.gemeentegeschiedenis.nl/amco/10895,10895,713,0,oudsher,1995,Zeeland
Sluis [2],http://www.gemeentegeschiedenis.nl/gemeentenaam/Sluis_2,http://www.gemeentegeschiedenis.nl/amco/10895,10895,1714,2747114,2003,heden,Zeeland
Sluis-Aardenburg,http://www.gemeentegeschiedenis.nl/gemeentenaam/Sluis-Aardenburg,http://www.gemeentegeschiedenis.nl/amco/11020,11020,1698,0,1995,2003,Zeeland
Stavenisse,http://www.gemeentegeschiedenis.nl/gemeentenaam/Stavenisse,http://www.gemeentegeschiedenis.nl/amco/10619,10619,714,0,oudsher,1971,Zeeland
Stoppeldijk,http://www.gemeentegeschiedenis.nl/gemeentenaam/Stoppeldijk,http://www.gemeentegeschiedenis.nl/amco/10100,10100,1198,0,oudsher,1936,Zeeland
Terneuzen,http://www.gemeentegeschiedenis.nl/gemeentenaam/Terneuzen,http://www.gemeentegeschiedenis.nl/amco/10704,10704,715,,1940,heden,Zeeland
Ter Neuzen,http://www.gemeentegeschiedenis.nl/gemeentenaam/Ter_Neuzen,http://www.gemeentegeschiedenis.nl/amco/10704,10704,715,,1877,1940,Zeeland
Tholen,http://www.gemeentegeschiedenis.nl/gemeentenaam/Tholen,http://www.gemeentegeschiedenis.nl/amco/10376,10376,716,2746350,oudsher,heden,Zeeland
Valkenisse [Walcheren],http://www.gemeentegeschiedenis.nl/gemeentenaam/Valkenisse_Walcheren,http://www.gemeentegeschiedenis.nl/amco/10779,10779,720,0,1966,1997,Zeeland
Valkenisse [ZBev],http://www.gemeentegeschiedenis.nl/gemeentenaam/Valkenisse_ZBev,http://www.gemeentegeschiedenis.nl/amco/11444,11444,,0,oudsher,1816,Zeeland
Veere,http://www.gemeentegeschiedenis.nl/gemeentenaam/Veere,http://www.gemeentegeschiedenis.nl/amco/10369,10369,717,2745738,oudsher,heden,Zeeland
Vlissingen,http://www.gemeentegeschiedenis.nl/gemeentenaam/Vlissingen,http://www.gemeentegeschiedenis.nl/amco/10270,10270,718,2745391,oudsher,heden,Zeeland
Vogelwaarde,http://www.gemeentegeschiedenis.nl/gemeentenaam/Vogelwaarde,http://www.gemeentegeschiedenis.nl/amco/10100,10100,719,0,1936,1970,Zeeland
Vrijberge,http://www.gemeentegeschiedenis.nl/gemeentenaam/Vrijberge,http://www.gemeentegeschiedenis.nl/amco/10429,10429,,0,oudsher,1813,Zeeland
Vrouwenpolder,http://www.gemeentegeschiedenis.nl/gemeentenaam/Vrouwenpolder,http://www.gemeentegeschiedenis.nl/amco/10635,10635,1214,0,oudsher,1966,Zeeland
Waarde,http://www.gemeentegeschiedenis.nl/gemeentenaam/Waarde,http://www.gemeentegeschiedenis.nl/amco/10082,10082,721,0,oudsher,1970,Zeeland
Waterlandkerkje,http://www.gemeentegeschiedenis.nl/gemeentenaam/Waterlandkerkje,http://www.gemeentegeschiedenis.nl/amco/10352,10352,722,0,oudsher,1970,Zeeland
Wemeldinge,http://www.gemeentegeschiedenis.nl/gemeentenaam/Wemeldinge,http://www.gemeentegeschiedenis.nl/amco/11145,11145,723,0,oudsher,1970,Zeeland
Westdorpe,http://www.gemeentegeschiedenis.nl/gemeentenaam/Westdorpe,http://www.gemeentegeschiedenis.nl/amco/10915,10915,724,0,oudsher,1970,Zeeland
Westenschouwen,http://www.gemeentegeschiedenis.nl/gemeentenaam/Westenschouwen,http://www.gemeentegeschiedenis.nl/amco/11027,11027,,0,oudsher,1816,Zeeland
Westerschouwen,http://www.gemeentegeschiedenis.nl/gemeentenaam/Westerschouwen,http://www.gemeentegeschiedenis.nl/amco/10701,10701,725,0,1961,1997,Zeeland
Westkapelle,http://www.gemeentegeschiedenis.nl/gemeentenaam/Westkapelle,http://www.gemeentegeschiedenis.nl/amco/10931,10931,726,0,1816,1997,Zeeland
Westkapelle-Binnen,http://www.gemeentegeschiedenis.nl/gemeentenaam/Westkapelle-Binnen,http://www.gemeentegeschiedenis.nl/amco/10931,10931,,0,oudsher,1816,Zeeland
Westkapelle-Buiten en Sirpoppekerke,http://www.gemeentegeschiedenis.nl/gemeentenaam/Westkapelle-Buiten_en_Sirpoppekerke,http://www.gemeentegeschiedenis.nl/amco/10294,10294,,0,oudsher,1816,Zeeland
